Viewing cabinet: /home/austin/.cache/winetricks.bak/directx9/directx_Jun2010_redist.exe
 File size | Date       Time     | Name
    197122 | 02.06.2010 05:22:16 | JUN2007_XACT_x64.cab
    152909 | 02.06.2010 05:22:18 | JUN2007_XACT_x86.cab
   1792608 | 02.06.2010 05:22:18 | JUN2008_d3dx9_38_x64.cab
   1463878 | 02.06.2010 05:22:18 | JUN2008_d3dx9_38_x86.cab
    867828 | 02.06.2010 05:22:18 | JUN2008_d3dx10_38_x64.cab
    849919 | 02.06.2010 05:22:18 | JUN2008_d3dx10_38_x86.cab
     55154 | 02.06.2010 05:22:18 | JUN2008_X3DAudio_x64.cab
     21905 | 02.06.2010 05:22:18 | JUN2008_X3DAudio_x86.cab
    121054 | 02.06.2010 05:22:18 | JUN2008_XACT_x64.cab
     93128 | 02.06.2010 05:22:18 | JUN2008_XACT_x86.cab
    269628 | 02.06.2010 05:22:18 | JUN2008_XAudio_x64.cab
    269024 | 02.06.2010 05:22:20 | JUN2008_XAudio_x86.cab
    944460 | 02.06.2010 05:22:28 | Jun2010_D3DCompiler_43_x64.cab
    931471 | 02.06.2010 05:22:28 | Jun2010_D3DCompiler_43_x86.cab
    752783 | 02.06.2010 05:22:28 | Jun2010_d3dcsx_43_x64.cab
    762188 | 02.06.2010 05:22:30 | Jun2010_d3dcsx_43_x86.cab
    937246 | 02.06.2010 05:22:32 | Jun2010_d3dx9_43_x64.cab
    768036 | 02.06.2010 05:22:32 | Jun2010_d3dx9_43_x86.cab
    235955 | 02.06.2010 05:22:30 | Jun2010_d3dx10_43_x64.cab
    197283 | 02.06.2010 05:22:30 | Jun2010_d3dx10_43_x86.cab
    138205 | 02.06.2010 05:22:30 | Jun2010_d3dx11_43_x64.cab
    109445 | 02.06.2010 05:22:30 | Jun2010_d3dx11_43_x86.cab
    124596 | 02.06.2010 05:22:32 | Jun2010_XACT_x64.cab
     93686 | 02.06.2010 05:22:32 | Jun2010_XACT_x86.cab
    277338 | 02.06.2010 05:22:32 | Jun2010_XAudio_x64.cab
    278060 | 02.06.2010 05:22:32 | Jun2010_XAudio_x86.cab
   1769862 | 02.06.2010 05:22:34 | Mar2008_d3dx9_37_x64.cab
   1443282 | 02.06.2010 05:22:34 | Mar2008_d3dx9_37_x86.cab
    844884 | 02.06.2010 05:22:32 | Mar2008_d3dx10_37_x64.cab
    818260 | 02.06.2010 05:22:34 | Mar2008_d3dx10_37_x86.cab
     55058 | 02.06.2010 05:22:34 | Mar2008_X3DAudio_x64.cab
     21867 | 02.06.2010 05:22:34 | Mar2008_X3DAudio_x86.cab
    122336 | 02.06.2010 05:22:36 | Mar2008_XACT_x64.cab
     93734 | 02.06.2010 05:22:36 | Mar2008_XACT_x86.cab
    251194 | 02.06.2010 05:22:36 | Mar2008_XAudio_x64.cab
    226250 | 02.06.2010 05:22:36 | Mar2008_XAudio_x86.cab
   1973702 | 02.06.2010 05:22:36 | Mar2009_d3dx9_41_x64.cab
   1612446 | 02.06.2010 05:22:36 | Mar2009_d3dx9_41_x86.cab
   1067160 | 02.06.2010 05:22:36 | Mar2009_d3dx10_41_x64.cab
   1040745 | 02.06.2010 05:22:36 | Mar2009_d3dx10_41_x86.cab
     54600 | 02.06.2010 05:22:38 | Mar2009_X3DAudio_x64.cab
     21298 | 02.06.2010 05:22:38 | Mar2009_X3DAudio_x86.cab
    121506 | 02.06.2010 05:22:46 | Mar2009_XACT_x64.cab
     92740 | 02.06.2010 05:22:46 | Mar2009_XACT_x86.cab
    275044 | 02.06.2010 05:22:46 | Mar2009_XAudio_x64.cab
    273018 | 02.06.2010 05:22:48 | Mar2009_XAudio_x86.cab
   1802058 | 02.06.2010 05:22:48 | Nov2007_d3dx9_36_x64.cab
   1709360 | 02.06.2010 05:22:48 | Nov2007_d3dx9_36_x86.cab
    864600 | 02.06.2010 05:22:48 | Nov2007_d3dx10_36_x64.cab
    803884 | 02.06.2010 05:22:48 | Nov2007_d3dx10_36_x86.cab
     46144 | 02.06.2010 05:22:50 | NOV2007_X3DAudio_x64.cab
     18496 | 02.06.2010 05:22:50 | NOV2007_X3DAudio_x86.cab
    196762 | 02.06.2010 05:22:50 | NOV2007_XACT_x64.cab
    148264 | 02.06.2010 05:22:50 | NOV2007_XACT_x86.cab
   1906878 | 02.06.2010 05:22:52 | Nov2008_d3dx9_40_x64.cab
   1550796 | 02.06.2010 05:22:52 | Nov2008_d3dx9_40_x86.cab
    994154 | 02.06.2010 05:22:50 | Nov2008_d3dx10_40_x64.cab
    965421 | 02.06.2010 05:22:52 | Nov2008_d3dx10_40_x86.cab
     54522 | 02.06.2010 05:22:52 | Nov2008_X3DAudio_x64.cab
     21851 | 02.06.2010 05:22:52 | Nov2008_X3DAudio_x86.cab
    121794 | 02.06.2010 05:22:52 | Nov2008_XACT_x64.cab
     92684 | 02.06.2010 05:22:52 | Nov2008_XACT_x86.cab
    273960 | 02.06.2010 05:22:54 | Nov2008_XAudio_x64.cab
    272611 | 02.06.2010 05:22:54 | Nov2008_XAudio_x86.cab
     86037 | 02.06.2010 05:22:54 | Oct2005_xinput_x64.cab
     45359 | 02.06.2010 05:22:54 | Oct2005_xinput_x86.cab
   1412902 | 02.06.2010 05:22:54 | OCT2006_d3dx9_31_x64.cab
   1127217 | 02.06.2010 05:22:54 | OCT2006_d3dx9_31_x86.cab
    182361 | 02.06.2010 05:22:54 | OCT2006_XACT_x64.cab
    138017 | 02.06.2010 05:22:54 | OCT2006_XACT_x86.cab

All done, no errors.
